Ano;Município;"UF do Município";"Codigo SH4";"Descrição SH4";País;"Valor FOB (US$)"
2010;"Acreúna - GO";Goiás;8445;"Máquinas para preparação de matérias têxteis; máquinas para fiação, dobragem ou torção de matérias têxteis e outras máquinas e aparelhos para fabricação de fios têxteis; máquinas de bobinar (incluídas as bobinadeiras de trama) ou de dobar matérias têxteis";China;11250
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Hungria;11200
2010;"Goiânia - GO";Goiás;8504;"Transformadores elétricos, conversores elétricos estáticos (rectificadores, por exemplo), bobinas de reactância e de auto-indução";"Estados Unidos";11043
2010;"Goiânia - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";Angola;10859
2010;"Mozarlândia - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";"Antilhas Holandesas";10783
2010;"Aparecida de Goiânia - GO";Goiás;8713;"Cadeiras de rodas e outros veículos para inválidos, mesmo com motor ou outro mecanismo de propulsão";Uruguai;10491
2010;"Catalão - GO";Goiás;4010;"Correias transportadoras ou de transmissão, de borracha vulcanizada";Paraguai;10461
2010;"Aparecida de Goiânia - GO";Goiás;1902;"Massas alimentícias, mesmo cozidas ou recheadas (de carne ou de outras substâncias) ou preparadas de outro modo, tais como esparguete, macarrão, aletria, lasanha, nhoque, raviole e canelone; cuscuz, mesmo preparado";"Cabo Verde";10456
2010;"Anápolis - GO";Goiás;2103;"Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada";Portugal;10336
2010;"Palmeiras de Goiás - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";Aruba;10324
2010;"Anápolis - GO";Goiás;2828;"Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos";Peru;10305
2010;"Santo Antônio de Goiás - GO";Goiás;0301;"Peixes vivos";"Taiwan (Formosa)";10235
2010;"Itumbiara - GO";Goiás;1904;"Produtos à base de cereais, obtidos por expansão ou por torrefacção [por exemplo: flocos de milho (corn flakes)]; cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com excepção da farinha, do grumo e da sêmola), pré";Bolívia;10201
2010;"Goiânia - GO";Goiás;4009;"Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo: juntas, cotovelos, flanges, uniões)";Angola;10187
2010;"Aparecida de Goiânia - GO";Goiás;4420;"Madeira marchetada e madeira incrustada; estojos e guarda-jóias, para joalharia e ourivesaria, e obras semelhantes, de madeira; estatuetas e outros objectos de ornamentação, de madeira; artigos de mobiliário, de madeira, que não se incluam no Capítulo 94";"Porto Rico";10178
2010;"Inhumas - GO";Goiás;1102;"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio";"Taiwan (Formosa)";10092
2010;"Goiânia - GO";Goiás;8716;"Reboques e semi-reboques para quaisquer veículos; outros veículos não autopropulsores; suas partes";México;10000
2010;"Anápolis - GO";Goiás;1106;"Farinhas, sêmolas e pós, de legumes de vagem secos da posição 0713, de sagu ou das raízes ou tubérculos da posição 0714 e dos produtos do Capítulo 8";"Países Baixos (Holanda)";9951
2010;"Anápolis - GO";Goiás;2937;"Hormonas, prostaglandinas, tromboxanos e leucotrienos, naturais ou reproduzidos por síntese; seus derivados e análogos estruturais, incluindo os polipéptidos de cadeia modificada, utilizados principalmente como hormonas";"Hong Kong";9850
2010;"Catalão - GO";Goiás;8529;"Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8525 a 8528";Paraguai;9836
2010;"Anápolis - GO";Goiás;9602;"Matérias vegetais ou minerais de entalhar, trabalhadas, e suas obras";Uruguai;9831
2010;"Anápolis - GO";Goiás;1005;Milho;Portugal;9781
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Espanha;9702
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Peru;9669
2010;"Catalão - GO";Goiás;7007;"Vidros de segurança consistindo em vidros temperados ou formados por folhas contracoladas";Paraguai;9470
2010;"Rio Verde - GO";Goiás;2103;"Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada";Paraguai;9421
2010;"Catalão - GO";Goiás;8433;"Máquinas e aparelhos para colheita ou debulha de produtos agrícolas, incluídas as enfardadeiras de palha ou forragem; cortadores de relva e ceifeiras; máquinas para limpar e seleccionar ovos, frutas ou outros produtos agrícolas, exceto as da posição 8437";Colômbia;9332
2010;"São Simão - GO";Goiás;1520;"Glicerol em bruto; águas e lixívias, glicéricas";Turquia;9329
2010;"Anápolis - GO";Goiás;1905;"Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes";Suíça;9231
2010;"Goianira - GO";Goiás;6403;"Calçado com sola exterior de borracha, plástico, couro natural ou reconstituído e parte superior de couro natural";Bolívia;9138
2010;"Santo Antônio de Goiás - GO";Goiás;0301;"Peixes vivos";"Hong Kong";9051
2010;"Anápolis - GO";Goiás;9603;"Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual, exceto as motorizadas, espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura; ";Suíça;9000
2010;"Hidrolândia - GO";Goiás;2009;"Sumos de frutas (incluídos os mostos de uvas) ou de produtos hortícolas, não fermentados, sem adição de álcool, com ou sem adição de açúcar ou de outros edulcorantes";"Estados Unidos";8984
2010;"Inhumas - GO";Goiás;1104;"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos";Chile;8948
2010;"Anápolis - GO";Goiás;2922;"Compostos aminados de funções oxigenadas";China;8880
2010;"Aparecida de Goiânia - GO";Goiás;9021;"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par";"Emirados Árabes Unidos";8765
2010;"Palmeiras de Goiás - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";"Emirados Árabes Unidos";8713
2010;"Goiânia - GO";Goiás;4811;"Papel, cartão, pasta (ouate) de celulose e mantas de fibras de celulose, revestidos, impregnados, recobertos, coloridos à superfície, decorados à superfície ou impressos, em rolos ou em folhas de forma quadrada ou rectangular, de qualquer formato ou dimen";Angola;8610
2010;"Anápolis - GO";Goiás;3006;"Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo";"El Salvador";8589
2010;"São Luís de Montes Belos - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";Austrália;8580
2010;"Goiânia - GO";Goiás;1704;"Produtos de confeitaria sem cacau (incluído o chocolate branco)";Angola;8569
2010;"Goianira - GO";Goiás;6403;"Calçado com sola exterior de borracha, plástico, couro natural ou reconstituído e parte superior de couro natural";Grécia;8552
2010;"Itumbiara - GO";Goiás;1005;Milho;"África do Sul";8520
2010;"Jataí - GO";Goiás;1005;Milho;"República Dominicana";8453
2010;"Aparecida de Goiânia - GO";Goiás;2106;"Preparações alimentícias não especificadas nem compreendidas noutras posições";Angola;8434
2010;"Aparecida de Goiânia - GO";Goiás;6810;"Obras de cimento, de betão (concreto) ou de pedra artificial, mesmo armadas";Uruguai;8243
2010;"Goiânia - GO";Goiás;3924;"Serviços de mesa e outros artigos de uso doméstico, de higiene ou de toucador, de plástico";Angola;8186
2010;"Chapadão do Céu - GO";Goiás;6305;"Sacos de quaisquer dimensões, para embalagem";Iraque;8000
2010;"Cristalina - GO";Goiás;7103;"Pedras preciosas (exceto diamantes) ou semipreciosas, mesmo trabalhadas ou combinadas, mas não enfiadas, nem montadas, nem engastadas; pedras preciosas (exceto diamantes) ou semipreciosas, não combinadas, enfiadas temporariamente para facilidade de tran";"Hong Kong";8000
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Chile;7948
2010;"Goiânia - GO";Goiás;7326;"Outras obras de ferro ou aço";Angola;7887
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Malásia;7872
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";"Emirados Árabes Unidos";7820
2010;"Goiânia - GO";Goiás;4818;"Papel dos tipos utilizados para a fabricação de papéis higiénicos e de toucador e semelhantes, pasta (ouate) de celulose ou mantas de fibras de celulose, dos tipos utilizados para fins domésticos ou sanitários, em rolos de largura não superior a 36 cm, ou";Angola;7790
2010;"Anápolis - GO";Goiás;3304;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";Moçambique;7788
2010;"Luziânia - GO";Goiás;3402;"Agentes orgânicos de superfície (exceto sabões); preparações tensoactivas, preparações para lavagem (incluídas as preparações auxiliares de lavagem) e preparações para lavagem, mesmo contendo sabão, exceto as da posição 3401";"Cabo Verde";7743
2010;"Anápolis - GO";Goiás;6908;"Ladrilhos e placas (lajes), para pavimentação ou revestimento, vidrados ou esmaltados, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, vidrados ou esmaltados, de cerâmica, mesmo com suporte";França;7656
2010;"Aparecida de Goiânia - GO";Goiás;9021;"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par";Jordânia;7600
2010;"Anápolis - GO";Goiás;2103;"Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada";Suíça;7572
2010;"Hidrolândia - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";Austrália;7533
2010;"Anápolis - GO";Goiás;1905;"Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes";"Países Baixos (Holanda)";7467
2010;"Palmeiras de Goiás - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";Portugal;7464
2010;"Mozarlândia - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";Portugal;7431
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Uzbequistão;7393
2010;"Mozarlândia - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";"Antilhas Holandesas";7296
2010;"Anápolis - GO";Goiás;2001;"Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético";Portugal;7250
2010;"Goiânia - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";Polônia;7235
2010;"Aparecida de Goiânia - GO";Goiás;2202;"Águas, incluídas as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sumos de frutas ou de produtos hortícolas, da posição 2009";"Países Baixos (Holanda)";7225
2010;"Goiânia - GO";Goiás;6104;"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de malha, de uso feminino";"Porto Rico";7220
2010;"Aparecida de Goiânia - GO";Goiás;9403;"Outros móveis e suas partes";Uruguai;7180
2010;"Anápolis - GO";Goiás;1106;"Farinhas, sêmolas e pós, de legumes de vagem secos da posição 0713, de sagu ou das raízes ou tubérculos da posição 0714 e dos produtos do Capítulo 8";Suíça;7176
2010;"Anápolis - GO";Goiás;1006;Arroz;"Países Baixos (Holanda)";7167
2010;"Caldas Novas - GO";Goiás;2008;"Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições";Chile;7106
2010;"Anápolis - GO";Goiás;3004;"Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub";Uruguai;7081
2010;"Goiânia - GO";Goiás;7013;"Objectos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes, exceto os das posições 7010 ou 7018";"Estados Unidos";6995
2010;"Aparecida de Goiânia - GO";Goiás;9021;"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par";Malásia;6950
2010;"Catalão - GO";Goiás;8501;"Motores e geradores, elétricos, exceto os grupos electrogéneos";Paraguai;6761
2010;"Goiânia - GO";Goiás;3926;"Outras obras de plástico e obras de outras matérias das posições 3901 a 3914";Angola;6725
2010;"Catalão - GO";Goiás;4706;"Pastas de fibras obtidas a partir de papel ou de cartão reciclados (desperdícios e aparas) ou de outras matérias fibrosas celulósicas";Japão;6689
2010;"Abadia de Goiás - GO";Goiás;3926;"Outras obras de plástico e obras de outras matérias das posições 3901 a 3914";"Costa Rica";6663
2010;"Catalão - GO";Goiás;8544;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Paraguai;6564
2010;"Jaraguá - GO";Goiás;6112;"Fatos de treino para desporto, fatos-macacos e conjuntos de esqui, malhôs, biquinis, calções (shorts) e slips, de banho, de malha";Espanha;6448
2010;"Sanclerlândia - GO";Goiás;2530;"Matérias minerais não especificadas nem compreendidas em outras posições";Rússia;6444
2010;"Goiânia - GO";Goiás;7616;"Outras obras de alumínio";Angola;6397
2010;"Hidrolândia - GO";Goiás;2007;"Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes";"Estados Unidos";6361
2010;"Anápolis - GO";Goiás;2106;"Preparações alimentícias não especificadas nem compreendidas noutras posições";Moçambique;6222
2010;"Anápolis - GO";Goiás;3505;"Dextrina e outros amidos e féculas modificados (por exemplo: amidos e féculas pré-gelatinizados ou esterificados); colas à base de amidos ou de féculas, de dextrina ou de outros amidos ou féculas modificados";Moçambique;6222
2010;"Minaçu - GO";Goiás;2524;Amianto;Argentina;6197
2010;"Goiânia - GO";Goiás;2007;"Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes";Angola;6158
2010;"Aparecida de Goiânia - GO";Goiás;9021;"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par";Paquistão;6150
2010;"Itumbiara - GO";Goiás;1005;Milho;Equador;6127
2010;"Anápolis - GO";Goiás;1103;"Grumos, sêmolas e pellets, de cereais";Portugal;6098
2010;"Trindade - GO";Goiás;4101;"Couros e peles em bruto de bovinos (incluindo os búfalos) ou de equídeos (frescos, ou salgados, secos, tratados pela cal, « piclados » ou conservados de outro modo, mas não curtidos, nem apergaminhados nem preparados de outro modo), mesmo depilados ou div";Uruguai;5900
2010;"Anápolis - GO";Goiás;1806;"Chocolate e outras preparações alimentícias contendo cacau";Suíça;5852
2010;"Anápolis - GO";Goiás;2008;"Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições";Suíça;5798
2010;"Luziânia - GO";Goiás;3401;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";"Cabo Verde";5770
2010;"Catalão - GO";Goiás;5201;"Algodão, não cardado nem penteado";China;5731
2010;"Anápolis - GO";Goiás;2103;"Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada";"Países Baixos (Holanda)";5663
2010;"Chapadão do Céu - GO";Goiás;6305;"Sacos de quaisquer dimensões, para embalagem";"Emirados Árabes Unidos";5658
2010;"Goiânia - GO";Goiás;3006;"Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo";Paraguai;5657
2010;"Santo Antônio de Goiás - GO";Goiás;0301;"Peixes vivos";"Coreia do Sul";5600
2010;"Anápolis - GO";Goiás;3004;"Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub";"Costa Rica";5525
2010;"Goiânia - GO";Goiás;6206;"Camiseiros, blusas, blusas-camiseiros, de uso feminino";Japão;5523
2010;"Anápolis - GO";Goiás;0902;"Chá, mesmo aromatizado";Suíça;5473
2010;"Anápolis - GO";Goiás;2203;"Cervejas de malte";"Países Baixos (Holanda)";5466
2010;"Goiânia - GO";Goiás;2002;"Tomates preparados ou conservados, exceto em vinagre ou em ácido acético";Bolívia;5456
2010;"Pirenópolis - GO";Goiás;9403;"Outros móveis e suas partes";Itália;5448
2010;"Terezópolis de Goiás - GO";Goiás;3925;"Artefactos para apetrechamento de construções, de plástico, não especificados nem compreendidos em outras posições";"Guiana Francesa";5354
2010;"Goiânia - GO";Goiás;4823;"Outros papéis, cartões, pasta (ouate) de celulose e mantas de fibras de celulose, cortados em forma própria; outras obras de pasta de papel, papel, cartão, pasta (ouate) de celulose ou de mantas de fibras de celulose";Angola;5303
2010;"Abadia de Goiás - GO";Goiás;4016;"Outras obras de borracha vulcanizada não endurecida";"Estados Unidos";5274
2010;"Goiânia - GO";Goiás;3402;"Agentes orgânicos de superfície (exceto sabões); preparações tensoactivas, preparações para lavagem (incluídas as preparações auxiliares de lavagem) e preparações para lavagem, mesmo contendo sabão, exceto as da posição 3401";Argentina;5171
2010;"Goiânia - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";"Antilhas Holandesas";5162
2010;"Aparecida de Goiânia - GO";Goiás;7615;"Artefactos de uso doméstico, de higiene ou de toucador, e suas partes, de alumínio; esponjas, esfregões, luvas e artefactos semelhantes, para limpeza, polimento e usos semelhantes, de alumínio";Uruguai;5123
2010;"Anápolis - GO";Goiás;2202;"Águas, incluídas as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sumos de frutas ou de produtos hortícolas, da posição 2009";Suíça;5093
2010;"Goiânia - GO";Goiás;1901;"Extractos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou extractos de malte, não contendo cacau ou contendo-o numa proporção inferior a 40 %, em peso, não especificadas nem compreendidas noutras posições; preparações a";Chile;5078
2010;"Goiânia - GO";Goiás;7117;Bijutarias;Portugal;5067
2010;"Goiânia - GO";Goiás;8301;"Cadeados, fechaduras e ferrolhos (de chave, de segredo ou elétricos), de metais comuns; fechos e armações com fecho, com fechadura, de metais comuns; chaves para estes artigos, de metais comuns";Angola;4955
2010;"Palmeiras de Goiás - GO";Goiás;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";"Antilhas Holandesas";4920
2010;"Goiânia - GO";Goiás;8483;"Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans";Canadá;4917
2010;"Anápolis - GO";Goiás;1901;"Extractos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou extractos de malte, não contendo cacau ou contendo-o numa proporção inferior a 40 %, em peso, não especificadas nem compreendidas noutras posições; preparações a";Suíça;4901
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Omã;4800
2010;"Goiânia - GO";Goiás;8542;"Circuitos integrados e microconjuntos electrónicos";Bolívia;4793
2010;"Anápolis - GO";Goiás;2106;"Preparações alimentícias não especificadas nem compreendidas noutras posições";Suíça;4754
2010;"Goiânia - GO";Goiás;7116;"Obras de pérolas naturais ou cultivadas, de pedras preciosas ou semipreciosas, pedras sintéticas ou reconstituídas";"Estados Unidos";4749
2010;"Goiânia - GO";Goiás;8543;"Máquinas e aparelhos, elétricos, com função própria, não especificados nem compreendidos em outras posições do presente capítulo";Angola;4719
2010;"Abadia de Goiás - GO";Goiás;3926;"Outras obras de plástico e obras de outras matérias das posições 3901 a 3914";"Estados Unidos";4697
2010;"Goiânia - GO";Goiás;3506;"Colas e outros adesivos preparados, não especificados nem compreendidos em outras posições; produtos de qualquer espécie utilizados como colas ou adesivos, acondicionados para venda a retalho como colas ou adesivos, com peso líquido não superior a 1 kg";Angola;4681
2010;"Goiânia - GO";Goiás;6106;"Camiseiros, blusas, blusas-camiseiros, de malha, de uso feminino";"Porto Rico";4658
2010;"Anápolis - GO";Goiás;1904;"Produtos à base de cereais, obtidos por expansão ou por torrefacção [por exemplo: flocos de milho (corn flakes)]; cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com excepção da farinha, do grumo e da sêmola), pré";Suíça;4651
2010;"Aparecida de Goiânia - GO";Goiás;4421;"Outras obras de madeira";Líbano;4646
2010;"Anápolis - GO";Goiás;0901;"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção";Portugal;4618
2010;"Anápolis - GO";Goiás;2007;"Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes";Suíça;4616
2010;"Senador Canedo - GO";Goiás;1102;"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio";Angola;4578
2010;"Goiânia - GO";Goiás;8544;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Angola;4558
2010;"Goiânia - GO";Goiás;7004;"Vidro estirado ou soprado, em folhas, mesmo com camada absorvente, reflectora ou não, mas sem qualquer outro trabalho";Angola;4518
2010;"Anápolis - GO";Goiás;6908;"Ladrilhos e placas (lajes), para pavimentação ou revestimento, vidrados ou esmaltados, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, vidrados ou esmaltados, de cerâmica, mesmo com suporte";Argentina;4515
2010;"Aparecida de Goiânia - GO";Goiás;6112;"Fatos de treino para desporto, fatos-macacos e conjuntos de esqui, malhôs, biquinis, calções (shorts) e slips, de banho, de malha";Alemanha;4482
2010;"Goiânia - GO";Goiás;4016;"Outras obras de borracha vulcanizada não endurecida";Canadá;4465
2010;"Anápolis - GO";Goiás;6908;"Ladrilhos e placas (lajes), para pavimentação ou revestimento, vidrados ou esmaltados, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, vidrados ou esmaltados, de cerâmica, mesmo com suporte";"Trinidad e Tobago";4439
2010;"Anápolis - GO";Goiás;7607;"Folhas e tiras, delgadas, de alumínio (mesmo impressas ou com suporte de papel, cartão, plástico ou semelhantes), de espessura não superior a 0,2 mm (excluído o suporte)";Itália;4409
2010;"Senador Canedo - GO";Goiás;0906;"Canela e flores de caneleira";Angola;4392
2010;"Goiânia - GO";Goiás;8451;"Máquinas e aparelhos (exceto as máquinas da posição 8450), para lavar, limpar, espremer, secar, passar, prensar (incluídas as prensas fixadoras), branquear, tingir, para apresto e acabamento, para revestir ou impregnar fios, tecidos ou obras de matérias ";Argentina;4365
2010;"Catalão - GO";Goiás;8414;"Bombas de ar ou de vácuo, compressores de ar ou de outros gases e ventiladores; exaustores (coifas aspirantes) para extracção ou reciclagem, com ventilador incorporado, mesmo filtrantes";Paraguai;4344
2010;"Anápolis - GO";Goiás;2202;"Águas, incluídas as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sumos de frutas ou de produtos hortícolas, da posição 2009";Moçambique;4324
2010;"Goiânia - GO";Goiás;8462;"Máquinas-ferramentas (incluídas as prensas) para forjar ou estampar, martelos, martelos-pilões e martinetes, para trabalhar metais; máquinas- -ferramentas (incluídas as prensas) para enrolar, arquear, dobrar, endireitar, aplanar, cisalhar, puncionar ou ch";Angola;4299
2010;"Goiânia - GO";Goiás;9506;"Artigos e equipamentos para cultura física, ginástica, atletismo, outros desportos (incluído o ténis de mesa) ou jogos ao ar livre, não especificados nem compreendidos em outras posições deste capítulo; piscinas, incluídas as infantis";Angola;4280
2010;"Anápolis - GO";Goiás;6908;"Ladrilhos e placas (lajes), para pavimentação ou revestimento, vidrados ou esmaltados, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, vidrados ou esmaltados, de cerâmica, mesmo com suporte";Barbados;4269
2010;"Goiânia - GO";Goiás;8207;"Ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo: de embutir, estampar, puncionar, roscar (interior ou exteriormente), furar, escarear, mandrilar, fresar, tornear, aparafusar), incluídas as f";Angola;4261
2010;"Goiânia - GO";Goiás;6211;"Fatos de treino para desporto, fatos-macacos e conjuntos de esqui, malhôs, biquinis, calções (shorts) e slips de banho; outro vestuário";Portugal;4196
