NMU,ANO,REM,RIT,RSIUP,RCC,RCO,RSE,RAP,RAECP
Posse,2021,2547.69,1667.31,1543.52,1573.78,1696.32,2095.9,3004.13,2126.35
Professor Jamil,2010,0.0,656.11,0.0,0.0,638.94,805.97,1015.22,770.27
Professor Jamil,2011,1202.44,678.36,0.0,986.88,719.0,816.67,1018.76,914.33
Professor Jamil,2012,0.0,759.07,0.0,797.16,797.76,799.83,1168.86,1102.15
Professor Jamil,2013,1799.48,1058.3,0.0,0.0,840.77,914.43,1220.26,1201.27
Professor Jamil,2014,1658.47,752.96,0.0,0.0,897.65,1051.45,1370.4,1264.82
Professor Jamil,2015,2015.32,939.18,0.0,894.06,992.51,1058.81,1501.62,1451.46
Professor Jamil,2016,2158.35,950.4,0.0,1030.34,1206.82,1296.62,1639.64,1643.55
Professor Jamil,2017,2529.34,1033.54,0.0,1039.31,1314.08,1342.57,1684.85,1693.03
Professor Jamil,2018,2789.78,1134.45,0.0,0.0,1270.52,1377.42,1785.08,1570.29
Professor Jamil,2019,2718.75,1120.25,0.0,0.0,1348.41,1431.66,2046.68,1704.29
Professor Jamil,2020,2844.73,0.0,0.0,0.0,1436.72,1194.52,2289.37,1789.19
Professor Jamil,2021,2630.8,1214.25,0.0,0.0,1419.08,1530.46,1871.68,1999.21
Quirinópolis,2010,723.9,1647.77,4860.37,1066.07,842.44,1217.98,1101.09,1148.61
Quirinópolis,2011,996.4,1873.39,5871.79,1691.39,928.2,1193.32,1364.64,1224.38
Quirinópolis,2012,1352.76,2182.92,6947.13,1531.97,1116.25,1400.13,1609.0,1542.36
Quirinópolis,2013,623.66,2342.01,7648.18,1278.05,1214.04,1369.09,1443.89,1668.86
Quirinópolis,2014,1475.75,2553.39,8470.08,1431.72,1307.98,1574.99,1646.13,1623.83
Quirinópolis,2015,1587.13,2787.25,9259.4,1528.77,1360.0,1726.75,1802.96,1618.91
Quirinópolis,2016,1683.4,3181.13,13723.44,1377.64,1483.56,1876.81,1855.29,1740.89
Quirinópolis,2017,0.0,3355.88,1800.0,1574.76,1547.98,1835.9,1806.37,1861.8
Quirinópolis,2018,1263.33,3228.33,1025.24,1456.25,1584.37,1859.39,2160.67,1878.42
Quirinópolis,2019,0.0,3088.58,1491.58,2308.72,1603.03,1974.21,2235.54,1935.07
Quirinópolis,2020,0.0,3311.8,1659.76,1332.98,1663.53,1902.98,2507.49,1963.06
Quirinópolis,2021,0.0,3453.73,3342.9,1520.5,1816.41,2181.04,2261.14,2198.9
Rialma,2010,866.83,1107.67,2802.44,639.07,772.71,972.73,936.41,624.88
Rialma,2011,1011.15,1044.42,10042.53,764.16,811.31,988.66,1055.01,705.79
Rialma,2012,1030.5,1188.68,0.0,870.22,967.74,1223.91,1289.14,822.5
Rialma,2013,1043.56,1190.21,0.0,925.26,1053.66,1333.66,1094.1,845.09
Rialma,2014,743.2,1248.09,0.0,811.82,1039.57,1407.6,1100.29,903.41
Rialma,2015,1088.9,1577.54,0.0,801.75,1151.75,1734.49,1411.14,1041.39
Rialma,2016,1269.75,1904.71,0.0,978.71,1409.22,1669.98,1895.9,1180.69
Rialma,2017,1362.91,1854.71,0.0,1050.74,1476.04,1612.36,1863.95,1220.12
Rialma,2018,1272.33,1742.13,0.0,1134.85,1547.38,1690.91,1953.63,1252.08
Rialma,2019,1367.88,1778.4,0.0,1549.47,1732.42,1562.14,2138.51,1296.33
Rialma,2020,1367.0,1774.81,2090.0,1624.43,1734.13,1555.52,2432.06,1558.54
Rialma,2021,1439.33,2500.81,2200.0,1548.31,1824.67,1920.84,2256.17,1843.26
Rianápolis,2010,0.0,1061.67,0.0,2189.22,732.03,703.7,1076.48,934.05
Rianápolis,2011,0.0,1209.21,0.0,3600.78,769.46,935.84,1161.83,1140.03
Rianápolis,2012,0.0,1198.79,0.0,622.0,940.93,853.63,1453.49,1122.43
Rianápolis,2013,0.0,1477.17,0.0,2427.45,1010.42,884.68,1566.72,1011.13
Rianápolis,2014,0.0,1588.76,0.0,1384.85,982.96,897.05,1676.47,1383.25
Rianápolis,2015,0.0,1825.17,0.0,0.0,1186.01,998.94,1845.72,1140.7
Rianápolis,2016,0.0,1794.07,0.0,0.0,1473.42,1112.08,2045.79,1564.3
Rianápolis,2017,0.0,1796.39,0.0,0.0,1654.64,1183.85,2061.07,1541.55
Rianápolis,2018,0.0,1895.9,0.0,0.0,1536.49,1197.66,2129.19,2039.33
Rianápolis,2019,0.0,2085.15,0.0,1260.67,1522.54,1434.74,2412.84,2001.12
Rianápolis,2020,0.0,1259.23,0.0,5331.66,1463.85,1296.36,2350.22,1624.18
Rianápolis,2021,0.0,1809.34,0.0,0.0,1677.16,1487.13,2450.5,1571.65
Rio Quente,2010,0.0,939.32,0.0,893.27,889.82,1247.26,1131.64,764.38
Rio Quente,2011,0.0,868.26,0.0,788.37,971.73,1345.56,1365.78,791.38
Rio Quente,2012,0.0,1021.1,0.0,1059.25,1067.72,1449.78,1341.19,930.66
Rio Quente,2013,0.0,795.68,0.0,1133.5,1191.27,1584.15,1553.43,1204.93
Rio Quente,2014,0.0,823.83,1068.0,1203.63,1199.74,1673.4,1782.72,1233.16
Rio Quente,2015,0.0,822.04,0.0,1215.02,1342.13,1647.34,2005.41,1321.0
Rio Quente,2016,0.0,935.0,0.0,1575.76,1388.34,1987.68,2055.89,1376.46
Rio Quente,2017,0.0,937.0,0.0,1425.98,1505.54,2175.73,2347.12,1543.7
Rio Quente,2018,0.0,1267.99,0.0,1422.69,1445.17,2264.54,2405.72,1650.34
Rio Quente,2019,785.12,0.0,0.0,1099.74,1461.27,2422.59,2325.11,1630.49
Rio Quente,2020,475.0,0.0,0.0,1193.61,1220.66,2408.98,2221.48,1686.88
Rio Quente,2021,0.0,0.0,0.0,1298.97,1535.03,2615.54,2622.79,1884.9
Rio Verde,2010,1168.48,1130.01,3867.46,930.56,1017.34,1307.93,1535.97,1081.1
Rio Verde,2011,1228.9,1284.2,5318.18,1326.24,1139.36,1379.35,1760.05,1227.9
Rio Verde,2012,1449.03,1501.94,6633.95,1422.02,1349.18,1548.65,2172.1,1445.26
Rio Verde,2013,1580.31,1639.0,6743.26,1483.11,1510.31,1705.34,2484.25,1679.06
Rio Verde,2014,1943.1,1798.23,5511.53,1508.06,1600.78,1891.19,2838.41,1894.05
Rio Verde,2015,2168.64,1858.67,6155.99,1611.89,1712.66,1995.57,3004.36,2037.82
Rio Verde,2016,2147.27,2139.42,6760.96,1639.32,1867.4,2561.79,2810.46,2106.93
Rio Verde,2017,1981.32,2191.51,3847.26,1707.01,2014.08,2662.83,3027.41,2325.81
Rio Verde,2018,2345.62,2219.57,5579.99,1562.3,2003.83,2491.37,3382.73,2413.6
Rio Verde,2019,1783.57,2255.76,2642.26,2011.41,2059.29,2146.76,3932.75,2473.24
Rio Verde,2020,2152.35,2316.57,3317.78,1735.68,2100.97,2054.02,4886.74,2649.44
Rio Verde,2021,2787.71,2529.15,4824.02,1903.06,2471.93,2524.74,4864.76,2770.31
Rubiataba,2010,0.0,937.21,4042.73,865.84,693.03,1002.58,1325.7,1162.96
Rubiataba,2011,0.0,995.01,4431.66,1040.73,805.38,1137.99,1399.23,1272.98
Rubiataba,2012,0.0,1204.44,5526.08,1300.22,934.63,1113.82,1520.93,1531.06
Rubiataba,2013,0.0,1340.49,4026.07,889.99,931.79,1219.22,1692.74,1685.11
Rubiataba,2014,0.0,1462.5,3159.39,857.48,1029.04,1380.48,1887.44,1799.88
Rubiataba,2015,0.0,1630.27,5121.53,1143.5,1122.17,1484.88,2018.45,2004.5
Rubiataba,2016,0.0,2052.29,8521.68,1098.14,1247.21,1935.89,2234.32,2244.35
Rubiataba,2017,0.0,2163.87,0.0,1134.87,1362.6,2092.81,2584.75,2227.51
Rubiataba,2018,0.0,2213.67,1908.0,1246.84,1336.53,1957.34,2728.33,2327.12
Rubiataba,2019,2346.55,2051.15,1996.0,1336.34,1406.88,2021.48,2703.54,2436.5
Rubiataba,2020,2164.08,2167.31,0.0,1385.78,1457.05,1883.16,2627.94,2440.27
Rubiataba,2021,2351.87,2526.6,0.0,1434.16,1731.45,2141.94,2976.75,2888.17
Sanclerlândia,2010,997.4,590.11,5476.62,0.0,598.97,1144.42,850.92,743.43
Sanclerlândia,2011,1002.81,627.52,6070.42,908.33,657.38,1127.14,929.73,798.65
Sanclerlândia,2012,1330.29,667.81,7103.9,1195.67,771.69,1326.4,941.18,907.97
Sanclerlândia,2013,1487.58,765.34,4617.95,1242.16,890.1,1418.59,1041.92,992.89
Sanclerlândia,2014,1086.0,789.97,3699.96,1442.73,948.87,1563.54,1111.98,1133.26
Sanclerlândia,2015,0.0,878.08,4191.41,1406.84,1039.98,1807.8,1159.39,1185.92
Sanclerlândia,2016,889.91,934.17,6991.64,1863.46,1114.66,1933.07,1070.35,1352.75
Sanclerlândia,2017,1070.01,983.2,0.0,1777.73,1216.02,1790.01,1342.11,1375.16
Sanclerlândia,2018,992.67,1007.32,0.0,2038.62,1257.78,1862.65,1563.89,1557.26
Sanclerlândia,2019,2401.03,1091.64,0.0,1443.76,1271.68,1976.34,1618.12,1546.56
Sanclerlândia,2020,1808.59,994.72,0.0,413.6,1190.29,1873.72,1455.01,1551.51
Sanclerlândia,2021,2587.77,1246.41,0.0,2070.15,1373.65,2135.75,1972.53,1511.51
Santa Bárbara de Goiás,2010,1230.48,896.94,1042.33,717.23,794.88,1010.25,942.92,775.39
Santa Bárbara de Goiás,2011,1459.19,891.59,0.0,760.9,992.05,1182.62,1021.24,822.04
Santa Bárbara de Goiás,2012,2109.43,1040.84,0.0,893.09,1004.61,1247.28,1172.82,996.88
Santa Bárbara de Goiás,2013,1932.29,1078.79,0.0,1008.6,1126.03,1157.48,974.61,1136.23
Santa Bárbara de Goiás,2014,2188.88,1118.34,0.0,1092.69,1210.0,1225.07,1604.26,1179.54
Santa Bárbara de Goiás,2015,2761.39,1134.38,0.0,1247.96,1285.35,1343.21,1499.93,1211.32
Santa Bárbara de Goiás,2016,2469.62,1208.07,0.0,1283.19,1047.36,1503.36,1542.14,1385.17
Santa Bárbara de Goiás,2017,2540.17,1442.02,0.0,1268.5,1346.76,1531.23,1410.08,1454.94
Santa Bárbara de Goiás,2018,2790.95,1441.97,0.0,1265.69,1187.83,1463.11,1533.54,1418.82
Santa Bárbara de Goiás,2019,2504.87,842.19,0.0,1966.39,1413.62,1551.54,1919.99,1637.48
Santa Bárbara de Goiás,2020,2724.42,1240.46,0.0,1248.03,1340.85,1127.42,3003.09,1638.78
Santa Bárbara de Goiás,2021,2706.05,1681.19,0.0,1225.71,1558.47,1333.13,3700.77,1650.85
Santa Cruz de Goiás,2010,913.44,678.35,0.0,0.0,729.01,1189.21,941.6,794.89
Santa Cruz de Goiás,2011,921.1,636.73,0.0,0.0,668.38,1335.97,927.7,932.84
Santa Cruz de Goiás,2012,1000.6,707.19,0.0,0.0,693.4,1121.87,1175.73,958.07
Santa Cruz de Goiás,2013,1149.65,826.5,0.0,0.0,771.25,1667.74,1323.45,1140.21
Santa Cruz de Goiás,2014,1227.64,851.93,0.0,0.0,969.07,1626.76,1492.14,1238.93
Santa Cruz de Goiás,2015,1281.65,997.23,0.0,0.0,975.6,1155.82,1555.89,1354.53
Santa Cruz de Goiás,2016,1506.72,1025.01,0.0,0.0,1077.67,1369.52,1672.58,1489.75
Santa Cruz de Goiás,2017,1561.67,1089.59,0.0,0.0,1273.2,1352.62,1404.64,1490.48
Santa Cruz de Goiás,2018,1908.0,1158.41,0.0,0.0,1380.62,1294.78,1468.87,1551.12
Santa Cruz de Goiás,2019,2056.99,1191.36,0.0,0.0,857.85,1595.01,1684.84,1626.04
Santa Cruz de Goiás,2020,2090.0,1217.29,0.0,0.0,681.58,1699.05,1929.97,1643.27
Santa Cruz de Goiás,2021,2566.67,1282.13,0.0,0.0,1524.49,1639.44,1723.13,1772.16
Santa Fé de Goiás,2010,0.0,1015.61,0.0,0.0,679.21,1004.7,840.59,1000.3
Santa Fé de Goiás,2011,0.0,1049.97,0.0,1388.34,718.51,974.99,935.89,1131.53
Santa Fé de Goiás,2012,0.0,1496.72,0.0,1832.24,857.12,865.01,1088.65,1204.1
Santa Fé de Goiás,2013,0.0,1608.33,0.0,0.0,1165.83,893.42,1270.05,1359.17
Santa Fé de Goiás,2014,0.0,1601.94,0.0,0.0,1123.49,1126.03,1317.13,1500.57
Santa Fé de Goiás,2015,0.0,1863.84,0.0,0.0,1295.31,1131.1,1516.79,1773.82
Santa Fé de Goiás,2016,0.0,2053.77,0.0,0.0,1489.65,1131.91,1779.74,1945.64
Santa Fé de Goiás,2017,0.0,2081.05,0.0,0.0,1605.3,1371.71,1942.58,2099.85
Santa Fé de Goiás,2018,0.0,2066.03,0.0,0.0,1579.23,1203.44,2014.92,2088.54
Santa Fé de Goiás,2019,0.0,1875.12,0.0,0.0,1695.87,1153.56,2083.68,2213.48
Santa Fé de Goiás,2020,0.0,2049.06,0.0,0.0,1800.23,1281.2,2315.59,2349.91
Santa Fé de Goiás,2021,0.0,2165.93,0.0,2000.0,1709.62,2054.6,2374.04,2494.58
Santa Helena de Goiás,2010,893.5,1184.91,5294.24,1157.93,854.2,937.15,1082.42,1261.79
Santa Helena de Goiás,2011,0.0,1325.94,5811.73,1880.53,937.06,1030.58,1200.17,1273.57
Santa Helena de Goiás,2012,0.0,1503.26,6570.91,2413.46,1141.92,1090.0,2439.45,1643.47
Santa Helena de Goiás,2013,0.0,1650.09,5241.59,2889.93,1260.11,1123.03,1469.31,1702.5
Santa Helena de Goiás,2014,0.0,1669.85,8421.39,3913.79,1294.06,1255.62,1668.81,1868.4
Santa Helena de Goiás,2015,0.0,1778.48,11111.31,2689.98,1410.79,1504.85,1777.41,2173.56
Santa Helena de Goiás,2016,0.0,2109.11,18175.19,2137.47,1587.13,1628.29,1895.25,2279.41
Santa Helena de Goiás,2017,1961.98,2258.84,1525.0,2114.8,1654.69,1466.81,2198.33,2294.49
Santa Helena de Goiás,2018,2400.94,2738.37,0.0,2074.95,1657.4,1730.01,2368.59,2277.78
Santa Helena de Goiás,2019,1894.58,2651.0,1248.94,1889.35,1659.26,2083.99,2386.44,2316.37
Santa Helena de Goiás,2020,2471.57,2381.23,1045.0,2231.17,1728.11,1761.6,2580.97,2166.19
Santa Helena de Goiás,2021,3101.02,2784.0,1220.04,2251.51,1911.34,2346.39,2691.72,2101.3
Santa Isabel,2010,0.0,514.72,0.0,0.0,586.2,1339.36,780.8,742.98
Santa Isabel,2011,0.0,554.66,0.0,0.0,684.54,1447.88,960.1,945.89
Santa Isabel,2012,0.0,760.22,0.0,0.0,667.87,1686.81,993.04,1106.54
Santa Isabel,2013,0.0,678.0,0.0,0.0,855.85,1499.46,1109.74,1210.2
Santa Isabel,2014,0.0,724.0,0.0,0.0,880.22,1693.83,1262.65,1399.47
Santa Isabel,2015,0.0,0.0,0.0,0.0,913.44,1295.52,1372.33,1362.53
Santa Isabel,2016,0.0,0.0,0.0,0.0,1214.04,1671.56,1430.46,1477.26
Santa Isabel,2017,1030.7,0.0,0.0,0.0,1226.84,1285.6,1435.24,1555.98
Santa Isabel,2018,0.0,0.0,0.0,0.0,1139.85,1318.92,1553.47,1573.02
Santa Isabel,2019,0.0,0.0,0.0,0.0,1403.23,1279.68,1706.72,1603.88
Santa Isabel,2020,0.0,0.0,0.0,0.0,756.98,1518.43,1978.65,1694.4
Santa Isabel,2021,0.0,1333.33,0.0,0.0,1326.71,1686.68,1833.05,1803.07
Santa Rita do Araguaia,2010,0.0,772.67,788.23,586.5,844.69,1334.79,969.48,840.03
Santa Rita do Araguaia,2011,0.0,935.14,866.47,544.58,928.71,1472.92,1093.77,885.59
Santa Rita do Araguaia,2012,0.0,996.75,1903.65,823.7,1079.77,1342.96,1703.82,1041.82
Santa Rita do Araguaia,2013,0.0,973.25,918.21,750.63,1281.48,1457.08,1793.16,1189.59
Santa Rita do Araguaia,2014,0.0,1086.57,0.0,0.0,1310.75,1453.18,1945.23,1328.55
Santa Rita do Araguaia,2015,0.0,1224.24,0.0,0.0,1437.55,1637.59,2250.69,1456.55
Santa Rita do Araguaia,2016,0.0,1296.69,1007.48,1300.0,1612.25,1687.82,2450.03,1612.12
Santa Rita do Araguaia,2017,0.0,1244.05,0.0,1300.0,1693.26,1789.25,2473.41,1663.57
Santa Rita do Araguaia,2018,0.0,1397.85,0.0,1843.97,1904.52,1784.81,2546.56,1689.87
Santa Rita do Araguaia,2019,0.0,1567.06,0.0,2046.56,1766.07,1973.08,2648.22,1831.69
Santa Rita do Araguaia,2020,0.0,1431.75,0.0,2115.1,1325.99,1872.93,2903.04,1980.36
Santa Rita do Araguaia,2021,0.0,1597.54,0.0,1766.67,1826.57,2014.88,1919.17,2101.07
Santa Rita do Novo Destino,2010,769.41,0.0,0.0,0.0,784.59,678.04,965.43,658.85
Santa Rita do Novo Destino,2011,827.09,0.0,0.0,545.0,1015.93,859.55,1120.74,767.42
Santa Rita do Novo Destino,2012,865.72,0.0,0.0,0.0,970.81,659.55,1121.96,857.0
Santa Rita do Novo Destino,2013,900.78,0.0,0.0,0.0,862.51,1092.07,1417.67,1322.12
Santa Rita do Novo Destino,2014,953.54,0.0,0.0,0.0,1090.7,1100.61,1512.09,1338.47
Santa Rita do Novo Destino,2015,1037.84,0.0,0.0,1000.0,1088.12,974.63,1740.98,1471.25
Santa Rita do Novo Destino,2016,1148.67,0.0,0.0,1946.67,1331.03,1642.31,1602.48,1578.83
Santa Rita do Novo Destino,2017,2314.03,0.0,0.0,3200.0,1463.15,1794.44,1980.07,1446.77
Santa Rita do Novo Destino,2018,2694.91,0.0,0.0,0.0,1437.96,1426.42,1545.24,1509.92
Santa Rita do Novo Destino,2019,2659.46,998.0,0.0,0.0,1709.47,1650.89,2089.43,1822.74
Santa Rita do Novo Destino,2020,3180.63,1045.0,0.0,0.0,1149.5,1448.01,2249.81,1766.01
Santa Rita do Novo Destino,2021,0.0,0.0,0.0,0.0,0.0,1673.56,2731.6,1932.18
Santa Rosa de Goiás,2010,0.0,718.68,0.0,788.3,653.05,586.44,891.91,726.46
Santa Rosa de Goiás,2011,0.0,877.63,0.0,0.0,683.56,997.03,978.48,777.44
Santa Rosa de Goiás,2012,0.0,1075.62,0.0,0.0,754.94,905.61,933.28,831.7
Santa Rosa de Goiás,2013,0.0,1174.25,0.0,0.0,848.9,903.24,1044.64,895.64
Santa Rosa de Goiás,2014,0.0,885.5,0.0,0.0,961.47,946.35,1212.97,995.61
Santa Rosa de Goiás,2015,0.0,987.22,0.0,0.0,1170.3,1091.61,1603.7,1207.11
Santa Rosa de Goiás,2016,0.0,1054.8,0.0,0.0,1288.54,1091.15,1561.58,1232.73
Santa Rosa de Goiás,2017,0.0,1260.88,0.0,0.0,1338.0,1185.09,1817.78,1365.57
Santa Rosa de Goiás,2018,0.0,1311.7,0.0,0.0,1350.4,1396.52,1888.92,1366.45
Santa Rosa de Goiás,2019,0.0,1322.87,0.0,1500.0,1371.25,1811.75,1967.55,1449.86
Santa Rosa de Goiás,2020,0.0,1251.84,0.0,0.0,1464.3,2040.17,2221.46,1565.4
Santa Rosa de Goiás,2021,0.0,951.6,0.0,0.0,1543.23,2371.42,2282.13,1608.41
Santa Tereza de Goiás,2010,1500.0,555.0,0.0,0.0,739.06,826.54,903.89,774.92
Santa Tereza de Goiás,2011,0.0,825.25,0.0,0.0,756.16,809.76,1000.01,935.2
Santa Tereza de Goiás,2012,1200.0,674.4,0.0,0.0,893.6,1352.64,932.18,926.75
Santa Tereza de Goiás,2013,0.0,751.08,0.0,0.0,1057.32,1157.84,1308.3,1114.8
Santa Tereza de Goiás,2014,950.0,824.75,0.0,0.0,1212.63,1325.48,1441.95,1204.4
Santa Tereza de Goiás,2015,0.0,825.33,0.0,0.0,1181.74,1340.06,1503.36,1326.93
Santa Tereza de Goiás,2016,0.0,1320.0,0.0,0.0,1312.22,1503.93,1499.46,1433.7
Santa Tereza de Goiás,2017,1100.0,937.0,0.0,0.0,1393.41,1585.95,1577.36,1582.18
Santa Tereza de Goiás,2018,1000.0,954.0,0.0,0.0,1319.29,1665.28,1636.73,1630.88
Santa Tereza de Goiás,2019,1000.0,998.0,0.0,0.0,1319.06,3241.92,1734.42,1813.71
Santa Tereza de Goiás,2020,0.0,1045.0,0.0,0.0,1378.2,2710.16,1589.67,1916.12
Santa Tereza de Goiás,2021,0.0,1100.0,0.0,0.0,1217.53,2589.93,1832.06,2095.42
Santa Terezinha de Goiás,2010,0.0,568.03,3532.55,510.0,662.04,1015.76,915.71,710.01
Santa Terezinha de Goiás,2011,0.0,736.95,4428.95,1041.49,698.16,1205.53,1018.56,761.19
Santa Terezinha de Goiás,2012,930.0,882.22,4724.81,635.68,858.17,1436.99,1124.4,861.76
Santa Terezinha de Goiás,2013,1010.0,1004.31,5702.45,981.61,910.72,1697.48,1253.03,1051.26
Santa Terezinha de Goiás,2014,1100.0,1081.66,6421.46,1284.8,974.03,1587.64,1266.86,1044.09
Santa Terezinha de Goiás,2015,1236.0,1199.96,8136.41,1560.44,1005.49,1832.94,1391.92,1192.66
Santa Terezinha de Goiás,2016,1380.2,1281.39,13685.39,1699.06,1100.57,2148.13,1301.86,1367.2
Santa Terezinha de Goiás,2017,0.0,1410.36,0.0,327.96,1086.16,2161.65,1547.04,1417.73
Santa Terezinha de Goiás,2018,954.0,1487.29,0.0,1977.0,1125.35,2058.49,1636.28,1502.08
Santa Terezinha de Goiás,2019,1023.27,1487.98,0.0,998.0,1170.7,2110.06,1900.3,1484.61
Santa Terezinha de Goiás,2020,1045.0,1474.63,0.0,1837.65,1108.57,1652.28,2106.86,1535.2
Santa Terezinha de Goiás,2021,0.0,1807.65,0.0,1701.12,1362.28,2340.95,1971.21,1628.39
Santo Antônio da Barra,2010,0.0,1494.03,6061.63,1073.54,696.49,784.11,976.49,911.94
Santo Antônio da Barra,2011,0.0,1271.42,6740.49,0.0,702.19,836.09,1002.67,1641.14
Santo Antônio da Barra,2012,0.0,2617.73,0.0,1060.4,875.73,1094.75,1475.44,1792.62
Santo Antônio da Barra,2013,0.0,2630.45,0.0,1017.15,849.83,1127.21,1385.06,2003.46
Santo Antônio da Barra,2014,0.0,2725.06,0.0,964.4,931.56,1804.26,1086.0,2461.63
Santo Antônio da Barra,2015,0.0,2576.1,0.0,0.0,1079.69,1483.36,1457.32,2520.95
Santo Antônio da Barra,2016,0.0,3116.0,0.0,1312.13,946.69,1725.92,1697.42,2756.91
Santo Antônio da Barra,2017,0.0,2892.74,0.0,1035.17,1380.8,1774.74,1770.79,2838.46
Santo Antônio da Barra,2018,0.0,2697.5,0.0,685.56,1385.53,1539.21,1739.5,2280.41
Santo Antônio da Barra,2019,0.0,3233.62,0.0,3025.31,1422.6,1609.44,1964.36,2188.07
Santo Antônio da Barra,2020,0.0,3665.88,0.0,750.97,1528.63,1332.07,2577.04,2219.08
Santo Antônio da Barra,2021,0.0,3960.28,0.0,1389.76,1953.51,1755.58,2196.4,2247.48
Santo Antônio de Goiás,2010,0.0,683.5,0.0,700.69,762.43,3111.53,998.93,751.65
Santo Antônio de Goiás,2011,0.0,941.67,1519.47,713.35,938.42,3228.58,1093.54,857.27
Santo Antônio de Goiás,2012,0.0,1425.94,2146.73,720.45,915.93,5259.71,1247.4,997.34
Santo Antônio de Goiás,2013,0.0,1418.62,1190.49,1175.62,1099.42,5193.21,1343.36,1151.24
Santo Antônio de Goiás,2014,0.0,1630.01,825.5,1497.9,1127.91,5816.63,1393.65,1165.05
Santo Antônio de Goiás,2015,0.0,1664.82,834.93,1745.08,1198.26,5976.1,1513.82,1438.59
Santo Antônio de Goiás,2016,0.0,1729.59,983.9,2123.57,1312.73,6209.02,1692.7,1480.19
Santo Antônio de Goiás,2017,0.0,2063.03,882.33,1976.79,1480.96,5907.98,2033.42,1501.82
Santo Antônio de Goiás,2018,0.0,2197.17,1385.74,2185.99,1497.1,6319.65,2105.97,1537.14
Santo Antônio de Goiás,2019,0.0,1698.58,1479.42,1732.13,1607.89,7301.71,2305.23,1650.93
Santo Antônio de Goiás,2020,0.0,1427.84,1734.56,1323.44,1409.72,7220.74,2810.69,1701.96
Santo Antônio de Goiás,2021,0.0,1247.7,1593.37,1621.69,1547.95,7338.89,2320.67,1870.7
Santo Antônio do Descoberto,2010,1195.25,782.45,2784.89,831.43,787.53,745.93,1122.31,675.0
Santo Antônio do Descoberto,2011,981.98,813.99,3439.99,894.48,830.7,905.04,1421.76,714.72
Santo Antônio do Descoberto,2012,1309.79,893.89,1748.66,1121.26,981.63,1070.99,1851.8,851.6
Santo Antônio do Descoberto,2013,1655.84,1069.18,1593.79,1661.61,1065.68,1235.54,1761.44,891.3
Santo Antônio do Descoberto,2014,2313.08,1042.88,1877.13,1324.97,1101.04,1321.44,2058.44,1020.41
Santo Antônio do Descoberto,2015,1260.17,1082.43,1882.76,1217.77,1194.24,1477.99,2441.68,1091.02
Santo Antônio do Descoberto,2016,1326.33,1182.77,1286.06,1369.42,1326.07,1521.59,2748.02,1226.27
Santo Antônio do Descoberto,2017,1129.25,1221.3,1332.86,1418.79,1444.71,1567.33,1805.04,1288.39
Santo Antônio do Descoberto,2018,1515.32,1243.41,1375.77,1453.43,1470.93,1840.53,2768.48,1331.68
Santo Antônio do Descoberto,2019,1561.07,943.89,1440.5,1684.11,1475.71,1591.02,3448.04,1438.34
Santo Antônio do Descoberto,2020,1630.1,1417.27,1930.81,1436.01,1363.64,1546.11,2678.0,1390.48
Santo Antônio do Descoberto,2021,775.0,1475.81,2109.67,1606.63,1569.04,2814.84,2533.02,1489.2
São Domingos,2010,0.0,510.05,3294.39,0.0,676.96,1292.43,844.02,883.19
São Domingos,2011,1067.62,816.25,4162.98,0.0,719.3,1433.09,1021.2,860.9
São Domingos,2012,821.24,0.0,3890.44,593.56,834.97,1656.1,1415.23,1062.15
São Domingos,2013,1307.91,0.0,3505.42,799.1,890.98,2259.48,1502.27,1214.85
São Domingos,2014,787.6,490.89,4360.1,0.0,920.69,2238.75,1580.79,1540.63
São Domingos,2015,1465.15,948.29,4460.49,1384.7,972.4,1887.31,1688.39,1539.67
São Domingos,2016,1173.33,980.96,4250.06,0.0,1095.93,2454.73,1969.31,1623.33
São Domingos,2017,1446.36,937.0,5500.0,468.5,1124.76,2461.16,1849.43,1686.75
São Domingos,2018,1428.76,0.0,3665.18,715.5,1152.82,2486.42,2048.37,1644.69
São Domingos,2019,0.0,0.0,4600.57,3846.23,1203.29,3139.88,2348.78,1701.77
São Domingos,2020,1443.16,1090.14,4685.29,4707.36,1164.51,3381.18,2992.5,2027.17
São Domingos,2021,2337.48,0.0,5215.86,0.0,1350.91,3812.3,2652.47,1884.23
São Francisco de Goiás,2010,1288.46,541.06,0.0,0.0,644.93,891.79,1025.77,692.02
São Francisco de Goiás,2011,1318.04,581.9,0.0,0.0,705.36,1046.64,1316.59,677.24
São Francisco de Goiás,2012,1019.65,703.98,0.0,0.0,862.78,1071.13,1291.33,966.97
São Francisco de Goiás,2013,1865.0,800.96,0.0,0.0,944.46,1829.68,1516.38,1070.75
São Francisco de Goiás,2014,1755.45,792.23,0.0,739.2,1029.01,1707.28,1664.76,1289.63
São Francisco de Goiás,2015,1951.75,1033.53,0.0,0.0,1173.27,1761.48,1813.23,1377.83
São Francisco de Goiás,2016,1779.46,941.96,0.0,0.0,1252.46,1825.43,1999.67,1533.41
São Francisco de Goiás,2017,927.13,925.43,0.0,0.0,1392.9,1976.28,1944.47,1562.46
São Francisco de Goiás,2018,1465.26,969.44,0.0,0.0,1428.52,2030.79,2348.95,1710.37
São Francisco de Goiás,2019,0.0,1127.35,0.0,0.0,1503.34,1906.75,2441.42,1714.32
